Ledger,Date,Account,Bank,Version,Original Amount,Country,Exchange Rate,Base Amount
L01,42600,Purchases,CitiBank,Actual,26444,THB,0.23,-6082.12
L01,42448,Rental Income,HSBC,Actual,42793,INR,0.12,25675.8
L01,42534,Purchases,CitiBank,Actual,49529,PHP,0.17,-8419.93
L01,42589,Payroll,BOC,Actual,48814,TWD,0.25,-12203.5
L01,42372,Rental Income,CitiBank,Actual,44975,TWD,0.25,56218.75
L01,42673,Administrative Expenses,CitiBank,Actual,37579,JPY,0.07,-2630.53
L01,42701,Administrative Expenses,HSBC,Actual,23789,SGD,5.74,-136548.86
L01,42411,Sales,BOC,Actual,49696,PHP,0.17,67586.56
L01,42593,Administrative Expenses,HSBC,Actual,19413,THB,0.23,-4464.99
L01,42415,Rental Income,BOC,Actual,13311,JPY,0.07,4658.85
L01,42523,Sales,HSBC,Actual,47103,PHP,0.17,64060.08
L01,42408,Purchases,HSBC,Actual,3213,SGD,5.74,-18442.62
L01,42403,Administrative Expenses,CitiBank,Actual,25001,PHP,0.17,-4250.17
L01,42555,Sales,CitiBank,Actual,34972,CNY,1.19,332933.44
L01,42608,Management Fee,HSBC,Actual,9984,INR,0.12,-1198.08
L01,42684,Payroll,CitiBank,Actual,26826,CNY,1.19,-31922.94
L01,42656,Management Fee,HSBC,Actual,4120,INR,0.12,-494.4
L01,42611,Finance Cost,HSBC,Actual,36911,SGD,5.74,-211869.14
L01,42649,Payroll,HSBC,Actual,14176,INR,0.12,-1701.12
L01,42524,Purchases,CitiBank,Actual,23435,TWD,0.25,-5858.75
L01,42443,Finance Cost,HSBC,Actual,38571,LKR,0.06,-2314.26
L01,42489,Finance Cost,CitiBank,Actual,3359,PHP,0.17,-571.03
L01,42692,Administrative Expenses,CitiBank,Actual,6094,SGD,5.74,-34979.56
L01,42667,Administrative Expenses,CitiBank,Actual,34114,SGD,5.74,-195814.36
L01,42602,Payroll,HSBC,Actual,30585,PHP,0.17,-5199.45
L01,42560,Payroll,HSBC,Actual,30636,TWD,0.25,-7659
L01,42721,Rental Income,BOC,Actual,37739,HKD,1,188695
L01,42675,Finance Cost,BOC,Actual,39026,MYR,1.97,-76881.22
L01,42604,Payroll,CitiBank,Actual,1130,SGD,5.74,-6486.2
L01,42481,Rental Income,BOC,Actual,1803,PHP,0.17,1532.55
L01,42524,Rental Income,BOC,Actual,11096,JPY,0.07,3883.6
L01,42634,Administrative Expenses,BOC,Actual,31392,INR,0.12,-3767.04
L01,42416,Rental Income,HSBC,Actual,15366,PHP,0.17,13061.1
L01,42583,Management Fee,CitiBank,Actual,33730,LKR,0.06,-2023.8
L01,42516,Sales,HSBC,Actual,28721,INR,0.12,27572.16
L01,42716,Administrative Expenses,CitiBank,Actual,36911,LKR,0.06,-2214.66
L01,42534,Sales,BOC,Actual,18513,TWD,0.25,37026
L01,42639,Payroll,BOC,Actual,16015,PHP,0.17,-2722.55
L01,42686,Purchases,BOC,Actual,26070,THB,0.23,-5996.1
L01,42428,Finance Cost,BOC,Actual,12749,CNY,1.19,-15171.31
L01,42440,Payroll,CitiBank,Actual,41766,TWD,0.25,-10441.5
L01,42519,Sales,CitiBank,Actual,24920,LKR,0.06,11961.6
L01,42515,Purchases,HSBC,Actual,12628,TWD,0.25,-3157
L01,42443,Payroll,CitiBank,Actual,6600,CNY,1.19,-7854
L01,42422,Payroll,HSBC,Actual,20129,SGD,5.74,-115540.46
L01,42568,Purchases,BOC,Actual,40480,LKR,0.06,-2428.8
L01,42676,Finance Cost,HSBC,Actual,12454,LKR,0.06,-747.24
L01,42508,Administrative Expenses,BOC,Actual,23129,JPY,0.07,-1619.03
L01,42561,Purchases,CitiBank,Actual,24511,CNY,1.19,-29168.09
L01,42369,Finance Cost,BOC,Actual,39548,SGD,5.74,-227005.52
L01,42370,Purchases,BOC,Actual,38750,SGD,5.74,-222425
L01,42506,Administrative Expenses,BOC,Actual,28876,HKD,1,-28876
L01,42460,Administrative Expenses,BOC,Actual,42372,INR,0.12,-5084.64
L01,42572,Management Fee,CitiBank,Actual,5691,TWD,0.25,-1422.75
L01,42579,Finance Cost,BOC,Actual,34924,THB,0.23,-8032.52
L01,42606,Purchases,CitiBank,Actual,40909,THB,0.23,-9409.07
L01,42400,Payroll,BOC,Actual,49128,INR,0.12,-5895.36
L01,42605,Sales,HSBC,Actual,24888,TWD,0.25,49776
L01,42408,Purchases,HSBC,Actual,44771,PHP,0.17,-7611.07
L01,42425,Sales,CitiBank,Actual,49603,TWD,0.25,99206
L01,42720,Administrative Expenses,HSBC,Actual,12356,PHP,0.17,-2100.52
L01,42400,Sales,CitiBank,Actual,47697,SGD,5.74,2190246.24
L01,42734,Sales,BOC,Actual,33176,TWD,0.25,66352
L01,42609,Rental Income,HSBC,Actual,20552,THB,0.23,23634.8
L01,42665,Finance Cost,BOC,Actual,13448,MYR,1.97,-26492.56
L01,42661,Management Fee,CitiBank,Actual,6212,HKD,1,-6212
L01,42602,Rental Income,BOC,Actual,25322,THB,0.23,29120.3
L01,42553,Rental Income,BOC,Actual,45892,MYR,1.97,452036.2
L01,42424,Finance Cost,HSBC,Actual,21838,INR,0.12,-2620.56
L01,42516,Management Fee,BOC,Actual,40118,MYR,1.97,-79032.46
L01,42387,Sales,BOC,Actual,12058,SGD,5.74,553703.36
L01,42659,Payroll,BOC,Actual,9999,LKR,0.06,-599.94
L01,42455,Purchases,BOC,Actual,2029,TWD,0.25,-507.25
L01,42621,Administrative Expenses,CitiBank,Actual,26398,MYR,1.97,-52004.06
L01,42369,Administrative Expenses,HSBC,Actual,37479,MYR,1.97,-73833.63
L01,42494,Purchases,CitiBank,Actual,11163,INR,0.12,-1339.56
L01,42724,Rental Income,HSBC,Actual,5231,INR,0.12,3138.6
L01,42582,Sales,HSBC,Actual,7475,LKR,0.06,3588
L01,42657,Purchases,HSBC,Actual,5231,THB,0.23,-1203.13
L01,42723,Purchases,BOC,Actual,48990,JPY,0.07,-3429.3
L01,42506,Management Fee,HSBC,Actual,3505,LKR,0.06,-210.3
L01,42381,Finance Cost,BOC,Actual,20871,TWD,0.25,-5217.75
L01,42399,Management Fee,HSBC,Actual,14854,LKR,0.06,-891.24
L01,42399,Administrative Expenses,CitiBank,Actual,7231,TWD,0.25,-1807.75
L01,42372,Finance Cost,HSBC,Actual,11694,LKR,0.06,-701.64
L01,42635,Rental Income,CitiBank,Actual,1986,PHP,0.17,1688.1
L01,42441,Finance Cost,BOC,Actual,22879,THB,0.23,-5262.17
L01,42552,Administrative Expenses,CitiBank,Actual,3359,HKD,1,-3359
L01,42666,Sales,BOC,Actual,22730,THB,0.23,41823.2
L01,42734,Purchases,CitiBank,Actual,17791,CNY,1.19,-21171.29
L01,42688,Purchases,HSBC,Actual,29301,LKR,0.06,-1758.06
L01,42370,Finance Cost,CitiBank,Actual,20176,TWD,0.25,-5044
L01,42411,Payroll,BOC,Actual,34424,TWD,0.25,-8606
L01,42644,Rental Income,HSBC,Actual,30388,TWD,0.25,37985
L01,42404,Management Fee,BOC,Actual,19349,SGD,5.74,-111063.26
L01,42500,Purchases,CitiBank,Actual,4881,SGD,5.74,-28016.94
L01,42442,Rental Income,HSBC,Actual,13180,SGD,5.74,378266
L01,42733,Sales,BOC,Actual,31284,THB,0.23,57562.56
L01,42688,Management Fee,BOC,Actual,6783,SGD,5.74,-38934.42
L01,42654,Management Fee,HSBC,Actual,32944,SGD,5.74,-189098.56
L01,42432,Payroll,HSBC,Actual,22989,THB,0.23,-5287.47
L01,42679,Finance Cost,CitiBank,Actual,21571,HKD,1,-21571
L01,42724,Finance Cost,HSBC,Actual,3097,CNY,1.19,-3685.43
L01,42580,Administrative Expenses,CitiBank,Actual,47827,TWD,0.25,-11956.75
L01,42486,Payroll,CitiBank,Actual,26127,JPY,0.07,-1828.89
L01,42582,Sales,CitiBank,Actual,12467,HKD,1,99736
L01,42489,Sales,HSBC,Actual,26765,TWD,0.25,53530
L01,42370,Finance Cost,HSBC,Actual,16686,INR,0.12,-2002.32
L01,42572,Sales,HSBC,Actual,21347,THB,0.23,39278.48
L01,42709,Finance Cost,CitiBank,Actual,4691,CNY,1.19,-5582.29
L01,42398,Sales,CitiBank,Actual,46037,CNY,1.19,438272.24
L01,42582,Sales,BOC,Actual,27232,PHP,0.17,37035.52
L01,42532,Administrative Expenses,CitiBank,Actual,7369,CNY,1.19,-8769.11
L01,42644,Rental Income,CitiBank,Actual,23236,CNY,1.19,138254.2
L01,42602,Purchases,BOC,Actual,40244,INR,0.12,-4829.28
L01,42569,Management Fee,HSBC,Actual,25537,SGD,5.74,-146582.38
L01,42557,Payroll,BOC,Actual,32044,INR,0.12,-3845.28
L01,42369,Sales,BOC,Actual,39212,PHP,0.17,53328.32
L01,42720,Finance Cost,BOC,Actual,35006,TWD,0.25,-8751.5
L01,42615,Sales,HSBC,Actual,32885,PHP,0.17,44723.6
L01,42732,Payroll,HSBC,Actual,46390,HKD,1,-46390
L01,42484,Purchases,HSBC,Actual,7839,INR,0.12,-940.68
L01,42589,Administrative Expenses,CitiBank,Actual,29003,SGD,5.74,-166477.22
L01,42498,Sales,HSBC,Actual,19239,JPY,0.07,10773.84
L01,42611,Payroll,CitiBank,Actual,33578,JPY,0.07,-2350.46
L01,42466,Payroll,CitiBank,Actual,1242,INR,0.12,-149.04
L01,42556,Purchases,HSBC,Actual,41269,LKR,0.06,-2476.14
L01,42576,Management Fee,BOC,Actual,28053,CNY,1.19,-33383.07
L01,42594,Sales,CitiBank,Actual,23734,JPY,0.07,13291.04
L01,42572,Finance Cost,BOC,Actual,36631,PHP,0.17,-6227.27
L01,42447,Payroll,HSBC,Actual,31284,INR,0.12,-3754.08
L01,42583,Administrative Expenses,CitiBank,Actual,30107,JPY,0.07,-2107.49
L01,42663,Payroll,HSBC,Actual,25352,THB,0.23,-5830.96
L01,42377,Sales,CitiBank,Actual,37309,MYR,1.97,587989.84
L01,42434,Finance Cost,HSBC,Actual,6570,CNY,1.19,-7818.3
L01,42665,Sales,CitiBank,Actual,29207,LKR,0.06,14019.36
L01,42521,Sales,CitiBank,Actual,47049,LKR,0.06,22583.52
L01,42409,Finance Cost,CitiBank,Actual,9291,THB,0.23,-2136.93
L01,42518,Purchases,BOC,Actual,2574,MYR,1.97,-5070.78
L01,42678,Management Fee,BOC,Actual,44459,MYR,1.97,-87584.23
L01,42673,Purchases,BOC,Actual,29993,MYR,1.97,-59086.21
L01,42380,Rental Income,CitiBank,Actual,35758,CNY,1.19,212760.1
L01,42481,Management Fee,HSBC,Actual,47619,LKR,0.06,-2857.14
L01,42506,Payroll,BOC,Actual,44621,PHP,0.17,-7585.57
L01,42433,Sales,CitiBank,Actual,26279,SGD,5.74,1206731.68
L01,42591,Finance Cost,BOC,Actual,29739,HKD,1,-29739
L01,42724,Finance Cost,BOC,Actual,27958,THB,0.23,-6430.34
L01,42369,Payroll,BOC,Actual,45285,LKR,0.06,-2717.1
L01,42590,Finance Cost,BOC,Actual,38295,LKR,0.06,-2297.7
L01,42484,Administrative Expenses,HSBC,Actual,19900,LKR,0.06,-1194
L01,42602,Management Fee,BOC,Actual,21781,MYR,1.97,-42908.57
L01,42521,Administrative Expenses,BOC,Actual,10002,SGD,5.74,-57411.48
L01,42707,Administrative Expenses,CitiBank,Actual,9043,TWD,0.25,-2260.75
L01,42618,Management Fee,HSBC,Actual,12309,SGD,5.74,-70653.66
L01,42698,Payroll,HSBC,Actual,36898,LKR,0.06,-2213.88
L01,42684,Finance Cost,CitiBank,Actual,15903,SGD,5.74,-91283.22
L01,42728,Payroll,BOC,Actual,1996,SGD,5.74,-11457.04
L01,42711,Sales,BOC,Actual,5336,MYR,1.97,84095.36
L01,42589,Administrative Expenses,CitiBank,Actual,12489,LKR,0.06,-749.34
L01,42639,Administrative Expenses,HSBC,Actual,4883,INR,0.12,-585.96
L01,42594,Finance Cost,BOC,Actual,4108,SGD,5.74,-23579.92
L01,42557,Payroll,HSBC,Actual,6109,INR,0.12,-733.08
L01,42732,Purchases,CitiBank,Actual,10358,PHP,0.17,-1760.86
L01,42667,Rental Income,BOC,Actual,4187,THB,0.23,4815.05
L01,42491,Finance Cost,BOC,Actual,16942,PHP,0.17,-2880.14
L01,42405,Purchases,CitiBank,Actual,47634,INR,0.12,-5716.08
L01,42674,Rental Income,CitiBank,Actual,15743,SGD,5.74,451824.1
L01,42435,Finance Cost,HSBC,Actual,16302,MYR,1.97,-32114.94
L01,42415,Finance Cost,CitiBank,Actual,27839,THB,0.23,-6402.97
L01,42732,Sales,BOC,Actual,2392,LKR,0.06,1148.16
L01,42562,Payroll,CitiBank,Actual,37479,LKR,0.06,-2248.74
L01,42555,Sales,HSBC,Actual,12792,HKD,1,102336
L01,42494,Rental Income,BOC,Actual,5332,CNY,1.19,31725.4
L01,42733,Purchases,HSBC,Actual,18756,INR,0.12,-2250.72
L01,42424,Payroll,BOC,Actual,16637,CNY,1.19,-19798.03
L01,42575,Administrative Expenses,BOC,Actual,49421,SGD,5.74,-283676.54
L01,42543,Finance Cost,CitiBank,Actual,22159,JPY,0.07,-1551.13
L01,42725,Purchases,CitiBank,Actual,9347,TWD,0.25,-2336.75
L01,42372,Management Fee,BOC,Actual,40649,INR,0.12,-4877.88
L01,42446,Rental Income,HSBC,Actual,42581,HKD,1,212905
L01,42471,Purchases,CitiBank,Actual,40778,MYR,1.97,-80332.66
L01,42590,Sales,CitiBank,Actual,4909,HKD,1,39272
L01,42434,Finance Cost,HSBC,Actual,36020,HKD,1,-36020
L01,42698,Purchases,BOC,Actual,30671,LKR,0.06,-1840.26
L01,42428,Purchases,HSBC,Actual,14878,LKR,0.06,-892.68
L01,42732,Sales,CitiBank,Actual,14958,HKD,1,119664
L01,42421,Administrative Expenses,HSBC,Actual,5091,CNY,1.19,-6058.29
L01,42589,Administrative Expenses,CitiBank,Actual,49128,PHP,0.17,-8351.76
L01,42423,Finance Cost,BOC,Actual,14138,INR,0.12,-1696.56
L01,42617,Sales,HSBC,Actual,39541,MYR,1.97,623166.16
L01,42385,Finance Cost,BOC,Actual,15273,INR,0.12,-1832.76
L01,42473,Purchases,CitiBank,Actual,16336,TWD,0.25,-4084
L01,42374,Purchases,HSBC,Actual,46647,JPY,0.07,-3265.29
L01,42643,Administrative Expenses,BOC,Actual,40523,LKR,0.06,-2431.38
L01,42620,Finance Cost,HSBC,Actual,23666,TWD,0.25,-5916.5
L01,42574,Management Fee,BOC,Actual,2488,SGD,5.74,-14281.12
L01,42427,Finance Cost,BOC,Actual,34319,MYR,1.97,-67608.43
L01,42602,Rental Income,HSBC,Actual,24205,INR,0.12,14523
L01,42543,Payroll,HSBC,Actual,38831,LKR,0.06,-2329.86
L01,42651,Sales,HSBC,Actual,12940,INR,0.12,12422.4
L01,42693,Finance Cost,HSBC,Actual,4888,LKR,0.06,-293.28
L01,42531,Purchases,BOC,Actual,47359,CNY,1.19,-56357.21
L01,42658,Purchases,BOC,Actual,49078,TWD,0.25,-12269.5
L01,42557,Management Fee,CitiBank,Actual,19896,MYR,1.97,-39195.12
L01,42716,Rental Income,BOC,Actual,46264,MYR,1.97,455700.4
L01,42542,Sales,HSBC,Actual,10408,CNY,1.19,99084.16
L01,42618,Rental Income,CitiBank,Actual,4912,LKR,0.06,1473.6
L01,42695,Sales,BOC,Actual,15101,MYR,1.97,237991.76
L01,42567,Administrative Expenses,HSBC,Actual,41452,CNY,1.19,-49327.88
L01,42600,Sales,BOC,Actual,8851,SGD,5.74,406437.92
L01,42643,Payroll,CitiBank,Actual,41373,MYR,1.97,-81504.81
L01,42668,Sales,HSBC,Actual,36944,MYR,1.97,582237.44
L01,42448,Management Fee,HSBC,Actual,23632,SGD,5.74,-135647.68
L01,42572,Purchases,HSBC,Actual,34708,SGD,5.74,-199223.92
L01,42698,Purchases,BOC,Actual,12081,HKD,1,-12081
L01,42437,Purchases,HSBC,Actual,16156,LKR,0.06,-969.36
L01,42386,Finance Cost,CitiBank,Actual,32810,CNY,1.19,-39043.9
L01,42416,Payroll,CitiBank,Actual,44440,PHP,0.17,-7554.8
L01,42693,Sales,CitiBank,Actual,12460,HKD,1,99680
L01,42603,Administrative Expenses,HSBC,Actual,9347,HKD,1,-9347
L01,42622,Finance Cost,BOC,Actual,12606,CNY,1.19,-15001.14
L01,42606,Administrative Expenses,HSBC,Actual,12881,HKD,1,-12881
L01,42435,Rental Income,CitiBank,Actual,10833,LKR,0.06,3249.9
L01,42604,Administrative Expenses,CitiBank,Actual,46069,INR,0.12,-5528.28
L01,42425,Rental Income,HSBC,Actual,28727,TWD,0.25,35908.75
L01,42703,Sales,CitiBank,Actual,39512,THB,0.23,72702.08
L01,42377,Management Fee,BOC,Actual,21306,JPY,0.07,-1491.42
L01,42625,Rental Income,CitiBank,Actual,43484,PHP,0.17,36961.4
L01,42669,Purchases,CitiBank,Actual,9016,THB,0.23,-2073.68
L01,42673,Administrative Expenses,CitiBank,Actual,28054,INR,0.12,-3366.48
L01,42610,Finance Cost,CitiBank,Actual,44621,INR,0.12,-5354.52
L01,42528,Rental Income,HSBC,Actual,22028,TWD,0.25,27535
L01,42642,Payroll,HSBC,Actual,13486,MYR,1.97,-26567.42
L01,42718,Finance Cost,CitiBank,Actual,7253,LKR,0.06,-435.18
L01,42658,Rental Income,HSBC,Actual,27649,SGD,5.74,793526.3
L01,42632,Management Fee,CitiBank,Actual,26560,THB,0.23,-6108.8
L01,42725,Purchases,CitiBank,Actual,31284,PHP,0.17,-5318.28
L01,42557,Finance Cost,BOC,Actual,37847,PHP,0.17,-6433.99
L01,42479,Purchases,CitiBank,Actual,35164,LKR,0.06,-2109.84
L01,42414,Management Fee,CitiBank,Actual,45055,TWD,0.25,-11263.75
L01,42561,Sales,CitiBank,Actual,40917,TWD,0.25,81834
L01,42544,Rental Income,CitiBank,Actual,40524,MYR,1.97,399161.4
L01,42499,Sales,HSBC,Actual,25020,LKR,0.06,12009.6
L01,42673,Finance Cost,BOC,Actual,40896,TWD,0.25,-10224
L01,42570,Rental Income,CitiBank,Actual,29659,HKD,1,148295
L01,42648,Finance Cost,HSBC,Actual,7059,CNY,1.19,-8400.21
L01,42551,Management Fee,CitiBank,Actual,24799,MYR,1.97,-48854.03
L01,42484,Finance Cost,CitiBank,Actual,4514,MYR,1.97,-8892.58
L01,42658,Finance Cost,CitiBank,Actual,6109,PHP,0.17,-1038.53
L01,42630,Sales,HSBC,Actual,7066,THB,0.23,13001.44
L01,42678,Rental Income,HSBC,Actual,15252,PHP,0.17,12964.2
L01,42443,Rental Income,CitiBank,Actual,30816,TWD,0.25,38520
L01,42416,Finance Cost,BOC,Actual,29010,SGD,5.74,-166517.4
L01,42707,Administrative Expenses,BOC,Actual,8049,SGD,5.74,-46201.26
L01,42642,Sales,CitiBank,Actual,14021,LKR,0.06,6730.08
L01,42683,Sales,CitiBank,Actual,10072,MYR,1.97,158734.72
L01,42663,Payroll,BOC,Actual,1849,HKD,1,-1849
L01,42412,Finance Cost,BOC,Actual,10027,PHP,0.17,-1704.59
L01,42499,Management Fee,HSBC,Actual,14926,LKR,0.06,-895.56
L01,42596,Administrative Expenses,BOC,Actual,32766,INR,0.12,-3931.92
L01,42567,Sales,CitiBank,Actual,14958,HKD,1,119664
L01,42452,Purchases,BOC,Actual,27160,CNY,1.19,-32320.4
L01,42725,Purchases,BOC,Actual,37991,INR,0.12,-4558.92
L01,42675,Finance Cost,BOC,Actual,11849,HKD,1,-11849
L01,42571,Administrative Expenses,BOC,Actual,19191,PHP,0.17,-3262.47
L01,42444,Payroll,BOC,Actual,4927,HKD,1,-4927
L01,42475,Payroll,HSBC,Actual,6088,LKR,0.06,-365.28
L01,42433,Finance Cost,BOC,Actual,8863,PHP,0.17,-1506.71
L01,42688,Purchases,HSBC,Actual,48108,SGD,5.74,-276139.92
L01,42672,Purchases,CitiBank,Actual,17357,INR,0.12,-2082.84
L01,42675,Administrative Expenses,BOC,Actual,35758,SGD,5.74,-205250.92
L01,42547,Purchases,HSBC,Actual,3631,INR,0.12,-435.72
L01,42374,Administrative Expenses,CitiBank,Actual,34319,SGD,5.74,-196991.06
L01,42716,Payroll,HSBC,Actual,39331,TWD,0.25,-9832.75
L01,42649,Purchases,BOC,Actual,33197,TWD,0.25,-8299.25
L01,42453,Sales,HSBC,Actual,12505,CNY,1.19,119047.6
L01,42596,Rental Income,BOC,Actual,31085,HKD,1,155425
L01,42568,Payroll,CitiBank,Actual,18993,TWD,0.25,-4748.25
L01,42612,Management Fee,HSBC,Actual,21347,LKR,0.06,-1280.82
L01,42582,Administrative Expenses,CitiBank,Actual,8397,JPY,0.07,-587.79
L01,42699,Payroll,HSBC,Actual,8215,INR,0.12,-985.8
L01,42718,Administrative Expenses,CitiBank,Actual,45432,SGD,5.74,-260779.68
L01,42688,Finance Cost,BOC,Actual,16866,LKR,0.06,-1011.96
L01,42435,Management Fee,CitiBank,Actual,7664,THB,0.23,-1762.72
L01,42538,Rental Income,BOC,Actual,17145,TWD,0.25,21431.25
L01,42465,Finance Cost,BOC,Actual,41071,INR,0.12,-4928.52
L01,42641,Rental Income,BOC,Actual,35345,MYR,1.97,348148.25
L01,42530,Payroll,BOC,Actual,19179,LKR,0.06,-1150.74
L01,42407,Administrative Expenses,BOC,Actual,5666,SGD,5.74,-32522.84
L01,42653,Payroll,BOC,Actual,1378,PHP,0.17,-234.26
L01,42668,Management Fee,BOC,Actual,2614,MYR,1.97,-5149.58
L01,42544,Sales,BOC,Actual,32610,INR,0.12,31305.6
L01,42429,Rental Income,HSBC,Actual,29826,MYR,1.97,293786.1
L01,42441,Sales,CitiBank,Actual,41047,SGD,5.74,1884878.24
L01,42647,Administrative Expenses,BOC,Actual,43315,INR,0.12,-5197.8
L01,42448,Payroll,HSBC,Actual,33493,HKD,1,-33493
L01,42724,Management Fee,CitiBank,Actual,16639,THB,0.23,-3826.97
L01,42604,Payroll,BOC,Actual,41152,MYR,1.97,-81069.44
L01,42576,Finance Cost,HSBC,Actual,5119,THB,0.23,-1177.37
L01,42655,Finance Cost,BOC,Actual,47359,LKR,0.06,-2841.54
L01,42482,Purchases,CitiBank,Actual,17600,THB,0.23,-4048
L01,42585,Finance Cost,BOC,Actual,39548,PHP,0.17,-6723.16
L01,42495,Sales,HSBC,Actual,48047,THB,0.23,88406.48
L01,42606,Sales,CitiBank,Actual,11996,SGD,5.74,550856.32
L01,42611,Sales,CitiBank,Actual,46477,INR,0.12,44617.92
L01,42481,Administrative Expenses,CitiBank,Actual,4326,MYR,1.97,-8522.22
L01,42477,Purchases,CitiBank,Actual,37579,LKR,0.06,-2254.74
L01,42422,Rental Income,HSBC,Actual,6094,PHP,0.17,5179.9
L01,42545,Payroll,BOC,Actual,36967,JPY,0.07,-2587.69
L01,42384,Purchases,HSBC,Actual,45310,HKD,1,-45310
L01,42524,Management Fee,CitiBank,Actual,12744,THB,0.23,-2931.12
L01,42721,Rental Income,BOC,Actual,18400,JPY,0.07,6440
L01,42642,Purchases,CitiBank,Actual,16926,LKR,0.06,-1015.56
L01,42473,Finance Cost,CitiBank,Actual,44193,CNY,1.19,-52589.67
L01,42380,Management Fee,CitiBank,Actual,30365,MYR,1.97,-59819.05
L01,42621,Management Fee,HSBC,Actual,24299,JPY,0.07,-1700.93
L01,42458,Administrative Expenses,BOC,Actual,21759,LKR,0.06,-1305.54
L01,42538,Finance Cost,BOC,Actual,1728,HKD,1,-1728
L01,42441,Administrative Expenses,CitiBank,Actual,19248,INR,0.12,-2309.76
L01,42390,Finance Cost,CitiBank,Actual,14837,TWD,0.25,-3709.25
L01,42444,Administrative Expenses,HSBC,Actual,6123,PHP,0.17,-1040.91
L01,42491,Management Fee,CitiBank,Actual,39039,HKD,1,-39039
L01,42394,Management Fee,CitiBank,Actual,26483,HKD,1,-26483
L01,42531,Finance Cost,HSBC,Actual,44615,LKR,0.06,-2676.9
L01,42469,Management Fee,CitiBank,Actual,49069,LKR,0.06,-2944.14
L01,42565,Finance Cost,HSBC,Actual,10761,THB,0.23,-2475.03
L01,42700,Sales,HSBC,Actual,26626,LKR,0.06,12780.48
L01,42718,Administrative Expenses,CitiBank,Actual,43201,TWD,0.25,-10800.25
L01,42381,Purchases,CitiBank,Actual,18149,HKD,1,-18149
L01,42477,Purchases,CitiBank,Actual,26060,JPY,0.07,-1824.2
L01,42669,Administrative Expenses,CitiBank,Actual,14839,HKD,1,-14839
L01,42434,Purchases,CitiBank,Actual,18180,PHP,0.17,-3090.6
L01,42603,Payroll,CitiBank,Actual,15793,MYR,1.97,-31112.21
L01,42454,Purchases,BOC,Actual,15507,TWD,0.25,-3876.75
L01,42517,Sales,CitiBank,Actual,24108,PHP,0.17,32786.88
L01,42405,Management Fee,CitiBank,Actual,18596,THB,0.23,-4277.08
L01,42632,Rental Income,CitiBank,Actual,12941,JPY,0.07,4529.35
L01,42585,Management Fee,HSBC,Actual,23224,MYR,1.97,-45751.28
L01,42713,Administrative Expenses,CitiBank,Actual,10577,HKD,1,-10577
L01,42385,Finance Cost,HSBC,Actual,16451,SGD,5.74,-94428.74
L01,42529,Management Fee,CitiBank,Actual,23866,INR,0.12,-2863.92
L01,42584,Rental Income,CitiBank,Actual,27113,HKD,1,135565
L01,42393,Administrative Expenses,BOC,Actual,40493,THB,0.23,-9313.39
L01,42514,Purchases,HSBC,Actual,15411,LKR,0.06,-924.66
L01,42516,Administrative Expenses,CitiBank,Actual,12889,JPY,0.07,-902.23
L01,42519,Administrative Expenses,HSBC,Actual,16022,CNY,1.19,-19066.18
L01,42526,Finance Cost,HSBC,Actual,40294,CNY,1.19,-47949.86
L01,42566,Sales,BOC,Actual,8328,CNY,1.19,79282.56
L01,42656,Sales,CitiBank,Actual,2330,TWD,0.25,4660
L01,42572,Payroll,CitiBank,Actual,21776,MYR,1.97,-42898.72
L01,42707,Finance Cost,BOC,Actual,39351,PHP,0.17,-6689.67
L01,42407,Payroll,CitiBank,Actual,3097,TWD,0.25,-774.25
L01,42669,Management Fee,CitiBank,Actual,32823,LKR,0.06,-1969.38
L01,42456,Rental Income,BOC,Actual,17150,HKD,1,85750
L01,42724,Rental Income,CitiBank,Actual,25879,SGD,5.74,742727.3
L01,42606,Sales,BOC,Actual,17268,INR,0.12,16577.28
L01,42523,Administrative Expenses,BOC,Actual,2516,MYR,1.97,-4956.52
L01,42557,Sales,BOC,Actual,13891,INR,0.12,13335.36
L01,42396,Management Fee,BOC,Actual,24702,LKR,0.06,-1482.12
L01,42540,Administrative Expenses,CitiBank,Actual,33181,LKR,0.06,-1990.86
L01,42497,Finance Cost,HSBC,Actual,8909,MYR,1.97,-17550.73
L01,42524,Sales,HSBC,Actual,1803,INR,0.12,1730.88
L01,42632,Administrative Expenses,HSBC,Actual,7231,LKR,0.06,-433.86
L01,42719,Sales,HSBC,Actual,44780,INR,0.12,42988.8
L01,42408,Finance Cost,CitiBank,Actual,13542,MYR,1.97,-26677.74
L01,42662,Payroll,HSBC,Actual,40163,LKR,0.06,-2409.78
L01,42704,Administrative Expenses,CitiBank,Actual,22825,TWD,0.25,-5706.25
L01,42666,Purchases,CitiBank,Actual,41193,CNY,1.19,-49019.67
L01,42412,Rental Income,HSBC,Actual,22683,CNY,1.19,134963.85
L01,42635,Finance Cost,HSBC,Actual,20552,HKD,1,-20552
L01,42459,Rental Income,HSBC,Actual,12105,JPY,0.07,4236.75
